"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"165",11973,1199.21903564493,44040.9842103161,44040.6707386854,1198.98860576116,44084.6195657312,44124.97923603,1202.89327548638,43979.7440892527,43975.6199224631,1208.64094202832,45252.4059354331,45260.8232029729,1280.32859905484,49354.4542406517,49367.3778035496,869.183900475303,22047.0702256251,22060.3698172281,871.557609601727,23431.9196695989,23444.39475153,907.07726918332,24880.9837222478,24891.7088077035,880.870199664105,23874.6576337428,23887.10284118,540.587337441114,540.589742725994,540.5923009057,534.821973722606,NA,NA
"166",12046,1199.21904038365,44040.9967842306,44040.6833122742,1198.9886136386,44084.6321311108,44124.9918010912,1202.89327550175,43979.756658875,43975.6324890198,1208.64797401641,45252.418484621,45260.8357491633,1280.32859925599,49354.4667969654,49367.3903568165,869.183901328965,22047.0828126461,22060.3824011515,871.577271368916,23431.9322383569,23444.407317348,907.077270437483,24880.9962810242,24891.7213634362,880.870199664841,23874.670208611,23887.1154130954,540.600240280311,540.602451369549,540.605009573847,534.834357272883,NA,NA
"167",12119,1199.21904465493,44041.0087917841,44040.6953195168,1198.98862076621,44084.6441305139,44125.0038001903,1202.89327551511,43979.7686623297,43975.644489547,1208.65462483396,45252.4304685617,45260.8477302415,1280.32859943364,49354.4787877109,49367.4023446525,869.183902091734,22047.0948327157,22060.394418263,871.59604210629,23431.9442409863,23444.4193171697,907.077271560578,24881.0082741215,24891.7333536268,880.870199665477,23874.6822170753,23887.12741874,540.612563251619,540.614587583624,540.617145811385,534.84618178028,NA,NA
"168",12192,1199.21904850486,44041.020258487,44040.7067859227,1198.98862721369,44084.6555894335,44125.0152588196,1202.89327552671,43979.7801251184,43975.65594954,1208.66091514243,45252.4419127153,45260.8591716616,1280.32859959051,49354.4902383629,49367.413792526,869.18390277329,22047.106311371,22060.4058940935,871.613962193439,23431.9557029868,23444.430776489,907.0772725663,24881.0197270193,24891.744803749,880.870199666026,23874.693684648,23887.1388836199,540.624332414944,540.626177151892,540.628735402039,534.857472482224,NA,NA
"169",12265,1199.21905197503,44041.0312087006,44040.7177358527,1198.98863304429,44084.6665322144,44125.0262013232,1202.8932755368,43979.7910715941,43975.6668933459,1208.66686448328,45252.4528413954,45260.8700977312,1280.32859972905,49354.5011732486,49367.4247247583,869.183903382278,22047.1172729986,22060.4168530235,871.631070180038,23431.9666487099,23444.4417196516,907.077273466918,24881.0306640496,24891.7557381286,880.8701996665,23874.7046356921,23887.1498320926,540.635572659031,540.637244696666,540.63980296817,534.868253476824,NA,NA
"170",12338,1199.21905510287,44041.0416656888,44040.7281925701,1198.98863831704,44084.6769821047,44125.0366509487,1202.89327554557,43979.8015250128,43975.6773442152,1208.67249133875,45252.46327782,45260.8805316629,1280.3285998514,49354.5116155993,49367.4351645752,869.183903926426,22047.1277408867,22060.4273183356,871.647402868771,23431.9771014098,23444.4521699065,907.077274273414,24881.0411084484,24891.7661799962,880.870199666909,23874.7150934735,23887.1602874183,540.646307754094,540.647813731203,540.650372023085,534.878547774303,NA,NA
"171",12411,1199.21905792209,44041.0516516678,44040.7381782905,1198.98864308531,44084.6869613055,44125.0466298967,1202.89327555319,43979.8115075831,43975.6873243508,1208.67781318923,45252.4732441616,45260.890495624,1280.32859995944,49354.5215876001,49367.4451341563,869.183904412637,22047.1377372747,22060.4373122635,871.662995394501,23431.9870832937,23444.4621494554,907.077274995626,24881.051082405,24891.7761515355,880.870199667262,23874.72508021,23887.1702718097,540.656560402093,540.657906709668,540.660465020991,534.888377346111,NA,NA
"172",12484,1199.21906046299,44041.061187853,44040.7477142288,1198.98864741826,44084.6964910178,44125.0561593676,1202.8932755598,43979.8210405131,43975.6968549558,1208.68284656758,45252.4827615939,45260.900010783,1280.32860005485,49354.5311104367,49367.4546546822,869.183904847079,22047.1472834,22060.4468560396,871.677881299855,23431.9966155683,23444.4716795002,907.077275642361,24881.0606071093,24891.7856739315,880.870199667567,23874.7346171185,23887.1798064789,540.666352284731,540.667545074832,540.670103404703,534.897763171819,NA,NA
"173",12557,1199.21906275303,44041.0702945043,44040.7568206442,1198.98865112594,44084.7055914877,44125.0652596069,1202.89327556552,43979.8301440558,43975.7059562783,1208.6876071105,45252.491850337,45260.9090973552,1280.32860013911,49354.5402043407,49367.4637463796,869.183905235265,22047.1563995437,22060.4559699398,871.692092607377,23432.0057184851,23444.4807802876,907.077276221508,24881.0697027969,24891.7947674147,880.87019966783,23874.7437244606,23887.1889116824,540.675704109314,540.676749303627,540.679307651196,534.906725283899,NA,NA
"174",12630,1199.21906481697,44041.078990969,44040.7655168837,1198.98865447888,44084.7142820495,44125.0739499485,1202.89327557054,43979.8388375519,43975.7146476541,1208.6921096071,45252.5005297002,45260.9177746451,1280.32860021352,49354.5488886322,49367.4724285639,869.18390558212,22047.1651050731,22060.4646733269,871.705659888419,23432.0144113834,23444.4894711525,907.07727674013,24881.0783887917,24891.8034513044,880.870199668058,23874.7524215849,23887.1976067645,540.68463565254,540.685538950656,540.688097315109,534.915282810473,NA,NA
"175",12703,1199.21906667715,44041.0872957229,44040.7738214225,1198.98865751101,44084.7225811664,44125.0822488551,1202.89327557494,43979.847139471,43975.7229475484,1208.69636804484,45252.5088181228,45260.926061088,1280.32860027923,49354.5571817612,49367.4807196806,869.183905892044,22047.1734184835,22060.4729846914,871.718612328902,23432.0227127317,23444.4977705589,907.077277204552,24881.0866835472,24891.8117440497,880.870199668254,23874.7607269687,23887.2059101981,540.693165802319,540.693932689731,540.696491070292,534.923454016146,NA,NA
"176",12776,1199.21906835367,44041.0952264097,44040.7817519039,1198.98866025298,44084.73050647,44125.0901739579,1202.89327557879,43979.8550674505,43975.7308735944,1208.70039565299,45252.5167332139,45260.9339742884,1280.32860033727,49354.5651013467,49367.4886373444,869.183906168969,22047.1813574369,22060.4809216911,871.730977792103,23432.0306401661,23444.505696139,907.077277620439,24881.094604686,24891.8196632687,880.870199668423,23874.768658257,23887.213839624,540.701312597715,540.701948353548,540.704506749478,534.931256340986,NA,NA
"177",12849,1199.21906986467,44041.1027998782,44040.7893251763,1198.98866273254,44084.7380747978,44125.097742094,1202.89327558218,43979.8626383339,43975.7384426313,1208.70420494371,45252.5242917892,45260.9415310583,1280.32860038851,49354.572664214,49367.4961983766,869.18390641641,22047.1889387997,22060.4885011881,871.742782878595,23432.0382105289,23444.5132647309,907.077277992862,24881.1021690366,24891.8272257861,880.87019966857,23874.7762323,23887.2214118886,540.7090932671,540.709602971573,540.712161382167,534.938706437744,NA,NA
"178",12922,1199.21907122649,44041.1100322186,44040.7965573293,1198.98866497471,44084.7453022291,44125.1049693421,1202.89327558515,43979.8698682054,43975.7456707396,1208.70780775096,45252.5315099072,45260.9487474522,1280.32860043377,49354.5798864307,49367.5034188408,869.183906637505,22047.1961786787,22060.4957392855,871.754052983468,23432.0454399034,23444.5204924142,907.077278326365,24881.1093926698,24891.8344476685,880.870199668696,23874.7834651889,23887.2286430791,540.716524264583,540.716912806224,540.719471230807,534.945820207404,NA,NA
"179",12995,1199.21907245383,44041.116938796,44040.8034637279,1198.98866700217,44084.7522041185,44125.1118710567,1202.89327558775,43979.8767724253,43975.7525732755,1208.71121526721,45252.5384029029,45260.9556388014,1280.32860047373,49354.5867833404,49367.5103140769,869.183906835059,22047.2030924552,22060.5026513606,871.76481235096,23432.0523436485,23444.5273945444,907.077278625014,24881.1162909322,24891.8413442591,880.870199668805,23874.7903722902,23887.2355485585,540.723621304806,540.723893387417,540.726451825347,534.952612833111,NA,NA
"180",13068,1199.21907355997,44041.1235342837,44040.8100590448,1198.98866883549,44084.7587951294,44125.1184619006,1202.89327559003,43979.8833656616,43975.7591649038,1208.71443807826,45252.5449854206,45260.9622197468,1280.32860050903,49354.5933695958,49367.5168987342,869.183907011579,22047.2096948178,22060.5092520983,871.775084126612,23432.0589364315,23444.5339857852,907.077278892452,24881.1228784794,24891.8479302098,880.870199668899,23874.7969682782,23887.2421429976,540.730399396179,540.73055954556,540.733117996225,534.959098812586,NA,NA
"181",13141,1199.21907455689,44041.1298326939,44040.8163572919,1198.98867049326,44084.7650892644,44125.1247558761,1202.89327559204,43979.8896619218,43975.7654596285,1208.71748619611,45252.551271445,45260.9685042697,1280.3286005402,49354.5996591896,49367.5231868019,869.183907169305,22047.2159997932,22060.5155555221,871.784890407059,23432.0652322588,23444.5402801398,907.077279131941,24881.1291693068,24891.8542195126,880.87019966898,23874.8032671662,23887.2484404066,540.736872872616,540.736925443064,540.739483905879,534.965291989063,NA,NA
"182",13214,1199.21907545541,44041.1358474078,44040.82237185,1198.98867199229,44084.7710998957,44125.1307663551,1202.89327559379,43979.8956745826,43975.7714708228,1208.72036909002,45252.557274331,45260.9745057218,1280.32860056772,49354.6056654842,49367.5291916391,869.183907310237,22047.2220207766,22060.5215750237,871.79425228756,23432.0712445061,23444.5462909808,907.077279346401,24881.1351767794,24891.8602255292,880.870199669051,23874.8092823363,23887.2544541642,540.74305542385,540.743004604429,540.745563078835,534.971205580839,NA,NA
"183",13287,1199.21907626584,44041.1415912038,44040.8281154972,1198.98867334778,44084.7768397929,44125.1365061069,1202.89327559533,43979.9014164179,43975.7772112577,1208.72309571601,45252.5630068318,45260.9802368534,1280.32860059203,49354.6114012401,49367.5349260032,869.183907436163,22047.2277705596,22060.5273233918,871.803189907384,23432.0769859466,23444.5520310782,907.077279538449,24881.1409136602,24891.8659610197,880.870199669111,23874.8150265679,23887.260197047,540.748960124382,540.748809944975,540.75136843044,534.976852209481,NA,NA
"184",13360,1199.21907699637,44041.1470762846,44040.833600436,1198.98867457347,44084.7823211506,44125.1419873257,1202.89327559669,43979.9068996264,43975.7826931289,1208.72567454461,45252.5684811262,45260.9857098402,1280.32860061349,49354.616878643,49367.540402077,869.183907548682,22047.2332613578,22060.5328128388,871.81172249313,23432.0824687781,23444.5575126272,907.077279710427,24881.1463921374,24891.8714381692,880.870199669164,23874.8205120648,23887.2656812558,540.754599461129,540.754353798287,540.756912294303,534.982243926772,NA,NA
"185",13433,1199.21907765644,44041.1523143035,44040.8388383193,1198.9886756818,44084.7875556141,44125.1472216566,1202.89327559787,43979.9121358573,43975.7879280827,1208.72811358722,45252.5737088446,45260.9909363099,1280.32860063245,49354.6221093298,49367.5456314946,869.18390764922,22047.2385048366,22060.5380550272,871.819868400088,23432.087704649,23444.5627472733,907.077279864431,24881.1516238501,24891.8766686139,880.870199669209,23874.825750481,23887.270918442,540.759985359836,540.75964794241,540.762206448493,534.987392240428,NA,NA
"186",13506,1199.21907821957,44041.1573163888,44040.843840275,1198.988676684,44084.7925543041,44125.1522202199,1202.89327559891,43979.9171362351,43975.792927241,1208.73042042096,45252.5787010933,45260.9959273661,1280.32860064919,49354.6271044133,49367.550625366,869.183907739054,22047.2435121358,22060.5430610942,871.827645151725,23432.092704683,23444.5677461377,907.077280002341,24881.1566199133,24891.8816634663,880.870199669248,23874.8307529457,23887.275919732,540.765129210288,540.764703624879,540.767262140566,534.992308138659,NA,NA
"187",13579,1199.2190787271,44041.1620931675,44040.84861693,1198.98867759023,44084.7973278404,44125.1569936353,1202.89327559982,43979.9219113832,43975.7977012245,1208.73260221225,45252.5834684784,45261.0006936126,1280.32860066398,49354.6318745055,49367.5553943008,869.183907819324,22047.2482938936,22060.5478416752,871.835069477382,23432.0974795028,23444.5725198405,907.077280125839,24881.1613909411,24891.8864333378,880.870199669282,23874.8355300867,23887.2806957513,540.770041890401,540.76953158661,540.77209011146,534.997002113626,NA,NA
"188",13652,1199.21907918452,44041.166654788,44040.8531784323,1198.98867840969,44084.8018863646,44125.161552044,1202.89327560062,43979.9264714465,43975.8022601757,1208.73466573904,45252.5880211285,45261.0052451752,1280.32860067703,49354.6364297407,49367.5599484307,869.183907891046,22047.252860269,22060.5524069268,871.84215734826,23432.1020392526,23444.5770785237,907.07728023643,24881.1659470697,24891.8909883622,880.870199669311,23874.8400920532,23887.2852566466,540.774733789227,540.774142084723,540.776700618315,535.001484183829,NA,NA
"189",13725,1199.21907959679,44041.1710109416,44040.8575344731,1198.98867915068,44084.8062395613,44125.1659051304,1202.89327560133,43979.9308261131,43975.8066137802,1208.73661741189,45252.5923687157,45261.0095917239,1280.32860068856,49354.6407797966,49367.564297431,869.183907955132,22047.2572209632,22060.5567665478,871.84892401178,23432.1063936198,23444.5814318723,907.077280335463,24881.1702979787,24891.8953382168,880.870199669336,23874.8444485372,23887.2896121076,540.779214828922,540.778544914328,540.781103456261,535.005763915497,NA,NA
"190",13798,1199.21907996835,44041.1751708829,44040.8616943067,1198.98867982071,44084.810396679,44125.1700621428,1202.89327560194,43979.9349846345,43975.8107712873,1208.73846329386,45252.5965204766,45261.0137424931,1280.32860069874,49354.6449339149,49367.5684505414,869.183908012395,22047.2613852407,22060.5609298005,871.855384024383,23432.1105518552,23444.585589135,907.077280424147,24881.1744529118,24891.8994921429,880.870199669357,23874.8486087941,23887.2937713876,540.783494485729,540.782749429342,540.785307979232,535.009850442998,NA,NA
"191",13871,1199.21908030322,44041.17914345,44040.8656667709,1198.98868042659,44084.8143665496,44125.1740319128,1202.89327560248,43979.9389558455,43975.8147415298,1208.74020911938,45252.6004852316,45261.0177063011,1280.32860070773,49354.6489009213,49367.5724165851,869.183908063561,22047.2653619486,22060.5649055298,871.861551282841,23432.1145227932,23444.5895591441,907.077280503563,24881.1784206962,24891.9034589657,880.870199669376,23874.8525816625,23887.2977433231,540.787581810016,540.786764562355,540.789323119837,535.013752488339,NA,NA
"192",13944,1199.21908060503,44041.1829370826,44040.8694603053,1198.98868097445,44084.8181576072,44125.1778228744,1202.89327560295,43979.9427481831,43975.8185329426,1208.74186031203,45252.6042714041,45261.0214915692,1280.32860071567,49354.6526892436,49367.5762039882,869.183908109279,22047.2691595355,22060.5687021822,871.867439054155,23432.1183148701,23444.593350334,907.077280574679,24881.1822097616,24891.9072471127,880.870199669392,23874.8563755829,23887.3015363526,540.791485445423,540.790598843612,540.793157408337,535.017478379781,NA,NA
"193",14017,1199.21908087705,44041.1865598404,44040.8730829692,1198.98868146985,44084.821777906,44125.1814430814,1202.89327560337,43979.9463697043,43975.8221535804,1208.7434220014,45252.6078870377,45261.0251063392,1280.32860072268,49354.6563069303,49367.5798207971,869.183908150129,22047.2727860695,22060.5723278237,871.873060004092,23432.1219361422,23444.596970759,907.077280638363,24881.1858281578,24891.9108646321,880.870199669406,23874.8599986154,23887.3051585345,540.795213647129,540.794260419135,540.79681899077,535.021036069615,NA,NA
