"","colour","x","y","ymin","ymax","se","flipped_aes","group","PANEL","fill","size","linetype","weight","alpha"
"274","#00BFC4",41.6886075949367,659.980981060346,626.968816879712,692.99314524098,16.8020846000697,FALSE,4,"1","grey60",1,1,1,0.4
"275","#00BFC4",42.9518987341772,659.980434206811,627.302776884231,692.658091529391,16.6318318260442,FALSE,4,"1","grey60",1,1,1,0.4
"276","#00BFC4",44.2151898734177,659.979834881086,627.30674116468,692.652928597492,16.6295091035293,FALSE,4,"1","grey60",1,1,1,0.4
"277","#00BFC4",45.4784810126582,659.979242281248,626.979249479209,692.979235083286,16.7958897764966,FALSE,4,"1","grey60",1,1,1,0.4
"278","#00BFC4",46.7417721518987,659.97871560537,626.430194575925,693.527236634815,17.0750722509315,FALSE,4,"1","grey60",1,1,1,0.4
"279","#00BFC4",48.0050632911392,659.978314051529,625.851920713555,694.104707389502,17.3691898786886,FALSE,4,"1","grey60",1,1,1,0.4
"280","#00BFC4",49.2683544303798,659.978096817798,625.475195047219,694.480998588377,17.5608200457587,FALSE,4,"1","grey60",1,1,1,0.4
"281","#00BFC4",50.5316455696203,659.978076221109,625.511456891979,694.444695550239,17.5423534996883,FALSE,4,"1","grey60",1,1,1,0.4
"282","#00BFC4",51.7949367088608,659.978078882899,625.935267427206,694.020890338591,17.3266495032853,FALSE,4,"1","grey60",1,1,1,0.4
"283","#00BFC4",53.0582278481013,659.978081623795,626.528565496458,693.427597751132,17.024682075603,FALSE,4,"1","grey60",1,1,1,0.4
"284","#00BFC4",54.3215189873418,659.978084265514,627.067556737281,692.888611793748,16.7503549520901,FALSE,4,"1","grey60",1,1,1,0.4
"285","#00BFC4",55.5848101265823,659.978086629773,627.37028781481,692.585885444737,16.5962761881714,FALSE,4,"1","grey60",1,1,1,0.4
"286","#00BFC4",56.8481012658228,659.978088538288,627.338115501388,692.618061575188,16.6126517882673,FALSE,4,"1","grey60",1,1,1,0.4
"287","#00BFC4",58.1113924050633,659.978089812775,626.981452935241,692.974726690309,16.7941817234549,FALSE,4,"1","grey60",1,1,1,0.4
"288","#00BFC4",59.3746835443038,659.978090274951,626.416931098619,693.539249451283,17.0815046439135,FALSE,4,"1","grey60",1,1,1,0.4
"289","#00BFC4",60.6379746835443,659.978089746532,625.8375327663,694.118646726763,17.3763986976611,FALSE,4,"1","grey60",1,1,1,0.4
"290","#00BFC4",61.9012658227848,659.978088049234,625.469960270589,694.486215827879,17.5634799086251,FALSE,4,"1","grey60",1,1,1,0.4
"291","#00BFC4",63.1645569620253,659.988999929726,625.495197982554,694.482801876897,17.5561885407806,FALSE,4,"1","grey60",1,1,1,0.4
"292","#00BFC4",64.4278481012658,660.047839087702,625.82240067016,694.273277505244,17.4196005029975,FALSE,4,"1","grey60",1,1,1,0.4
"293","#00BFC4",65.6911392405063,660.143315390115,626.318114874697,693.968515905533,17.215892831642,FALSE,4,"1","grey60",1,1,1,0.4
"294","#00BFC4",66.9544303797468,660.259069240221,626.864958366506,693.653180113936,16.996482659365,FALSE,4,"1","grey60",1,1,1,0.4
"295","#00BFC4",68.2177215189873,660.378741041273,627.370361607314,693.387120475233,16.8001582909228,FALSE,4,"1","grey60",1,1,1,0.4
"296","#00BFC4",69.4810126582279,660.485971196529,627.779031204721,693.192911188337,16.6467357227715,FALSE,4,"1","grey60",1,1,1,0.4
"297","#00BFC4",70.7443037974684,660.564400109243,628.078629677904,693.050170540581,16.5341678327767,FALSE,4,"1","grey60",1,1,1,0.4
